unit,coico,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 
C_NAC_HAB,C083,ES	0 	300 	300 	300 	300 	400 	400 	400 	400 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,FI	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,FR	400 	400 	400 	400 	400 	500 	500 	500 	500 	400 	400 	400 	400 	400 	400 	300 	300 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 
C_NAC_HAB,C083,HU	0 	62800 	60500 	58600 	56800 	53900 	52000 	48700 	52100 	48700 	48200 	48100 	43000 	42400 	41400 	34700 	27800 	23200 	16700 	12200 	8600 	5300 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,IS	79100 	76100 	67400 	63200 	60900 	51700 	53800 	54300 	53700 	52100 	44700 	42400 	39900 	37800 	33800 	28400 	23400 	19000 	10800 	5900 	5800 b	5700 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,IT	0 	300 	300 	300 	300 	300 	400 	400 	400 	400 	400 	400 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,LT	0 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,LU	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	300 	300 	300 	300 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,LV	0 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,MK	0 	0 	0 	6200 e	6200 e	6100 e	6100 e	6000 e	6100 e	4700 e	4300 e	3800 e	3900 e	3600 e	3400 e	2800 e	3000 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,MT	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	200 	200 	200 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,NL	0 	500 	500 	500 	500 	500 	500 	500 	600 	600 	600 	600 	600 	600 	600 	500 	400 	400 	300 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,NO	0 	0 	4000 	4100 	4500 	4700 	4800 	4700 	4700 	4700 	4800 	4700 	4500 	3800 	3500 	3300 	3100 	2800 	2200 	1900 	1900 	1700 	1500 	1500 	1300 	1500 	1600 	1900 	1700 	1400 	1400 	1200 	1100 	900 	800 	600 	500 	500 	400 	400 	300 	300 
C_NAC_HAB,C083,L	0 	600 e	600 e	700 e	700 e	700 e	700 e	600 e	600 e	600 e	500 e	500 e	500 e	400 e	400 e	400 e	300 e	300 e	200 e	100 e	100 e	100 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,T	0 	300 e	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,RO	0 	900 	800 	800 	700 b	600 	800 	300 	200 	200 	200 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,RS	0 	16300 	15200 	15000 	13300 	12900 	11900 	11300 	10400 	9300 	6600 	5400 	4600 	3800 	3100 	1900 	800 	600 	500 	300 	300 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,SE	0 	5200 	5200 	5100 	5000 	5100 	5000 	4800 	4600 	4600 	4400 	4500 	4500 	4400 	4000 	3700 	3100 	3100 	2800 	2300 	2100 	1800 	1600 	1500 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,SI	0 	300 	300 	300 	300 	300 	300 	300 	300 b	300 	300 	300 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,SK	0 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,UK	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	200 	200 	200 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,AT	0 	0.7 	0.8 	0.8 	0.9 	0.9 	0.9 	1.0 	1.0 	1.1 	1.2 	1.3 	1.3 	1.3 	1.3 	1.2 	1.2 	1.1 	1.0 	0.9 	0.9 	0.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,BE	0 	1.0 	1.1 	1.1 	1.1 	1.1 	1.1 	1.2 	1.1 	1.1 	1.2 	1.3 	1.3 	1.3 	1.2 	1.1 	1.0 	1.0 	0.9 	0.9 	0.8 	0.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,BG	0 	2.9 	2.9 	2.9 	2.9 	2.8 	3.0 	3.0 	3.0 	3.0 	2.7 	2.5 	2.5 	2.7 	2.7 	2.6 	2.7 	2.7 	2.3 	2.5 	2.5 	2.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,CY	0 	2.4 	2.3 	2.3 	2.2 	2.1 	2.1 	2.0 	2.0 	2.0 	2.0 	2.0 	2.4 	2.8 	2.5 	2.7 	2.5 	2.4 	2.1 	2.0 	1.8 	1.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,CZ	0 	1.2 	1.3 	1.3 	1.4 	1.4 	1.4 	1.5 	1.4 	1.4 	1.5 	1.4 	1.4 	1.4 	1.2 	1.0 	0.9 	0.8 	0.8 	0.8 	0.8 	0.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,DE	0 	1.1 	1.1 	1.2 	1.2 	1.2 	1.2 	1.3 	1.2 	1.3 	1.3 	1.4 	1.4 	1.3 	1.3 	1.3 	1.1 	1.0 	1.0 	1.0 	0.9 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,DK	0 	0.8 	0.8 	0.7 	0.8 	0.8 	0.8 	0.8 	0.9 	0.8 	0.8 	0.9 	0.9 	0.9 	0.8 	0.8 	0.8 	0.9 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 
C_GD,C083,EE	0 	1.4 	1.4 	1.4 	1.5 	1.6 	1.8 	1.9 	1.7 	1.2 	1.3 	1.3 	1.4 	1.4 	1.3 	1.4 	1.3 	1.2 	1.1 	1.0 	1.0 	0.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,EL	0 	3.2 	3.2 	3.3 	2.9 	3.0 	3.2 	3.0 	2.5 	2.4 	2.4 	2.0 	1.9 	2.0 	2.4 	2.3 	2.0 	2.1 	1.6 	1.4 	1.1 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,ES	0 	1.3 	1.4 	1.5 	1.6 	1.6 	1.6 	1.6 	1.5 	1.4 	1.4 	1.4 	1.4 	1.3 	1.5 	1.4 	1.3 	1.3 	1.2 	1.1 	1.0 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,FI	0 	0.9 	1.0 	1.0 	1.0 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.2 	1.4 	1.4 	1.4 	1.3 	1.2 	1.2 	1.0 	0.9 	0.8 	0.7 	0.7 	0.7 	0.7 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 	0 	0 	0 	0 	0 
C_GD,C083,FR	1.1 	1.1 	1.1 	1.2 	1.3 	1.4 	1.5 	1.6 	1.5 	1.5 	1.5 	1.5 	1.5 	1.5 	1.4 	1.3 	1.2 	1.1 	1.0 	1.0 	1.0 	1.0 	1.0 	0.9 	0.9 	0.9 	0.9 	0.9 	0.9 	1.0 	1.0 	1.0 	0.9 	0.9 	0.8 	0.8 	0.8 	0.8 	0.7 	0.6 	0.5 	0.4 
C_GD,C083,HU	0 	1.8 	1.8 	1.9 	2.0 	1.9 	1.9 	1.9 	1.9 	1.9 	2.0 	2.2 	2.1 	2.3 	2.4 	2.3 	2.1 	2.0 	1.6 	1.4 	1.2 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,IS	1.1 	1.1 	1.1 	1.1 	1.1 	1.0 	1.1 	1.1 	1.1 	1.2 	1.1 	1.2 	1.2 	1.3 	1.2 	1.0 	0.9 	0.8 	0.5 	0.3 	0.3 b	0.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,IT	0 	1.0 	1.1 	1.2 	1.3 	1.3 	1.3 	1.4 	1.3 	1.3 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.3 	1.3 	1.2 	1.1 	1.0 	1.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,LT	0 	1.4 	1.4 	1.4 	1.4 	1.3 	1.5 	1.7 	1.3 	1.3 	1.4 	1.5 	1.7 	1.9 	2.0 	1.9 	1.6 	1.3 	1.1 	1.0 	0.6 	0.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,LU	0 	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 	0.6 	0.5 	0.5 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,LV	0 	1.9 	1.9 	2.0 	1.8 	1.8 	2.0 	2.0 	1.7 	1.7 	1.9 	1.8 	2.0 	1.8 	1.5 	1.3 	1.2 	1.2 	0.8 	0.7 	0.8 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,ME	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,MK	0 	0 	0 	2.5 e	2.7 	2.7 	2.9 	2.9 	3.0 	2.6 	2.6 	2.5 	2.8 	2.7 	2.7 	2.3 	2.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,MT	1.5 	1.6 	1.7 	1.9 	2.0 	2.0 	2.1 	2.1 	2.2 	2.2 	2.2 	2.2 	2.4 	2.5 	2.6 	2.7 	2.8 	2.1 	1.8 	1.8 	1.7 	1.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,NL	0 	1.2 	1.2 	1.3 	1.3 	1.3 	1.3 	1.4 	1.5 	1.6 	1.7 	1.8 	1.9 	2.0 	1.9 	1.7 	1.5 	1.4 	1.2 	1.0 	1.0 	0.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,NO	0 	0 	0.7 	0.7 	0.8 	0.8 	0.9 	0.9 	0.9 	0.9 	1.0 	1.1 	1.2 	1.1 	1.0 	1.0 	0.9 	1.0 	0.8 	0.7 	0.8 	0.8 	0.7 	0.7 	0.7 	0.8 	0.9 	1.1 	1.1 	0.9 	1.0 	0.9 	0.9 	0.9 	0.8 	0.7 	0.7 	0.7 	0.7 	0.7 	0.6 	0.7 
C_GD,C083,L	0 	1.3 	1.4 	1.5 	1.6 	1.7 	1.8 	1.8 	1.8 	1.8 	1.9 	2.0 	2.0 	1.9 	1.9 	1.8 	1.7 	1.6 	1.2 	1.0 	1.3 	1.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,T	0 	1.6 e	1.6 	1.7 	1.9 	1.9 	1.9 	1.9 	1.9 	1.9 	2.0 	2.0 	2.0 	1.9 	1.9 	1.8 	1.5 	1.4 	1.4 	1.4 	1.3 	1.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,RO	0 	2.4 	2.4 	2.5 	2.5 	2.2 	2.9 	1.3 	0.8 	0.9 	0.9 	1.0 	1.2 	1.6 	1.6 	1.6 	1.6 	1.4 	1.1 	0.9 	0.6 	0.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,RS	0 	2.9 	2.8 	2.8 	2.7 	2.7 	2.8 	2.9 	2.8 	2.9 	2.4 	2.3 	2.3 	2.3 	2.2 	1.7 	1.5 	2.0 	2.0 	1.6 	1.7 	1.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,SE	0 	1.2 	1.3 	1.3 	1.3 	1.3 	1.3 	1.3 	1.3 	1.3 	1.3 	1.4 	1.4 	1.5 	1.4 	1.3 	1.2 	1.2 	1.2 	1.0 	1.0 	0.8 	0.8 	0.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,SI	0 	1.5 	1.6 	1.7 	1.7 	1.7 	1.7 	1.7 	1.6 	1.6 	1.7 	1.8 	1.7 	1.6 	1.6 	1.3 	1.2 	1.1 	1.0 	1.0 	1.1 	1.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,SK	0 	1.7 	1.7 	1.7 	1.8 	1.9 	2.0 	2.1 	1.8 	1.8 	1.9 	1.8 	1.9 	1.9 	2.0 	2.0 	1.7 	1.5 	1.2 	1.0 	1.0 	1.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,TR	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_GD,C083,UK	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.2 	1.2 	1.2 	1.1 	1.2 	1.1 	1.0 	1.0 	0.9 	0.9 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,AT	0 	1.4 	1.4 	1.5 	1.6 	1.6 	1.7 	1.9 	2.0 	2.1 	2.2 	2.3 	2.4 	2.4 	2.3 	2.3 	2.3 	2.0 	1.8 	1.7 	1.5 	1.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,BE	0 	2.0 	2.1 	2.2 	2.3 	2.1 	2.2 	2.3 	2.2 	2.4 	2.4 	2.6 	2.6 	2.6 	2.3 	2.1 	2.0 	1.9 	1.8 	1.7 	1.5 	1.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,BG	0 	4.4 	4.4 	4.3 	4.2 	4.2 	4.4 	4.5 	4.3 	4.1 	3.9 	3.4 	3.5 	3.8 	3.9 	3.7 	3.8 	3.9 	3.7 	3.6 	3.4 	3.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,CY	0 	3.1 	3.0 	3.1 	3.0 	3.1 	3.0 	3.0 	2.8 	2.8 	2.9 	2.9 	3.5 	3.9 	3.4 	3.5 	3.2 	3.2 	2.8 	2.6 	2.4 	2.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,CZ	0 	2.6 	2.6 	2.6 	2.7 	2.8 	2.8 	2.9 	2.9 	3.0 	3.0 	2.8 	2.9 	2.7 	2.4 	2.0 	1.7 	1.5 	1.5 	1.5 	1.5 	1.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,DE	0 	2.3 	2.2 	2.2 	2.3 	2.3 	2.3 	2.4 	2.3 	2.4 	2.5 	2.6 	2.5 	2.5 	2.4 	2.3 	2.0 	1.9 	1.8 	1.8 	1.6 	1.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,DK	0 	1.8 	1.7 	1.6 	1.7 	1.7 	1.8 	1.8 	1.9 	1.8 	1.8 	1.9 	2.0 	2.0 	1.7 	1.8 	1.8 	1.8 	1.7 	1.7 	1.6 	1.6 	1.7 	1.7 	1.7 	1.6 	1.5 	1.6 	1.5 	1.4 	1.4 	1.4 	1.4 	1.3 	1.3 	1.2 	1.2 	1.1 	1.1 	1.1 	1.1 	1.1 
C_TOT,C083,EE	0 	2.6 	2.7 	2.7 	2.8 	3.2 	3.4 	3.5 	3.2 	2.1 	2.3 	2.3 	2.4 	2.5 	2.3 	2.4 	2.2 	2.0 	1.7 	1.5 	1.5 	1.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,EL	0 	4.3 	4.3 	4.5 	4.0 	4.2 	4.5 	4.3 	3.6 	3.6 	3.6 	3.0 	2.8 	3.0 	3.5 	3.4 	3.0 	3.1 	2.3 	2.1 	1.6 	1.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,ES	0 	2.2 	2.3 	2.5 	2.6 	2.7 	2.7 	2.7 	2.6 	2.5 	2.4 	2.4 	2.4 	2.3 	2.4 	2.3 	2.1 	2.0 	1.9 	1.7 	1.6 	1.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,FI	0 	1.8 	1.8 	1.8 	1.9 	2.2 	2.2 	2.2 	2.3 	2.3 	2.3 	2.4 	2.9 	2.8 	2.9 	2.9 	2.7 	2.5 	2.1 	1.9 	1.5 	1.3 	1.3 	1.3 	1.3 	1.2 	1.2 	1.2 	1.2 	1.1 	1.1 	1.1 	1.1 	1.0 	1.0 	1.0 	1.0 	0 	0 	0 	0 	0 
C_TOT,C083,FR	2.0 	2.0 	2.1 	2.2 	2.4 	2.6 	2.8 	2.9 	2.8 	2.7 	2.7 	2.8 	2.8 	2.7 	2.7 	2.4 	2.2 	2.0 	1.8 	1.8 	1.8 	1.8 	1.8 	1.7 	1.7 	1.7 	1.7 	1.6 	1.7 	1.8 	1.7 	1.8 	1.7 	1.6 	1.5 	1.5 	1.5 	1.4 	1.3 	1.2 	1.0 	0.8 
C_TOT,C083,HU	0 	3.6 	3.6 	3.6 	3.6 	3.6 	3.6 	3.4 	3.6 	3.5 	3.7 	3.9 	3.8 	4.0 	4.3 	4.0 	3.7 	3.6 	3.0 	2.6 	2.2 	1.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,IS	2.1 	2.2 	2.1 	2.1 	2.1 	1.9 	2.1 	2.2 	2.3 	2.3 	2.2 	2.2 	2.3 	2.4 	2.2 	2.0 	1.7 	1.5 	0.9 	0.6 	0.6 b	0.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,IT	0 	1.6 	1.7 	1.9 	2.1 	2.1 	2.2 	2.2 	2.2 	2.3 	2.3 	2.3 	2.3 	2.4 	2.3 	2.2 	2.1 	2.1 	2.0 	1.8 	1.8 	1.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,LT	0 	2.2 	2.2 	2.3 	2.2 	2.0 	2.4 	2.5 	2.0 	2.1 	2.2 	2.3 	2.6 	2.9 	3.0 	2.9 	2.4 	2.0 	1.8 	1.6 	0.9 	0.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,LU	0 	1.4 	1.3 	1.4 	1.4 	1.4 	1.5 	1.5 	1.4 	1.5 	1.5 	1.4 	1.3 	1.3 	1.3 	1.3 	1.3 	1.4 	1.4 	1.3 	1.2 	1.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,LV	0 	3.1 	3.1 	3.3 	3.1 	3.0 	3.3 	3.4 	2.9 	3.0 	3.1 	3.1 	3.3 	3.0 	2.4 	2.1 	2.0 	2.0 	1.3 	1.0 	1.2 	1.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,ME	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,MK	0 	0 	0 	3.6 e	3.8 	3.7 	3.9 	3.9 	3.9 	3.4 	3.4 	3.2 	3.6 	3.5 	3.5 	3.2 	3.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,MT	2.6 	2.7 	2.8 	2.9 	3.0 	3.0 	3.1 	3.1 	3.3 	3.3 	3.1 	3.1 	3.4 	3.5 	3.6 	3.6 	3.8 	2.8 	2.4 	2.4 	2.3 	2.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,NL	0 	2.6 	2.8 	2.9 	2.9 	3.0 	3.1 	3.2 	3.3 	3.6 	3.8 	3.9 	4.0 	4.1 	3.9 	3.6 	3.2 	2.9 	2.5 	2.2 	2.0 	1.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,NO	0 	0 	1.7 	1.8 	2.0 	2.2 	2.3 	2.3 	2.3 	2.4 	2.6 	2.7 	2.7 	2.4 	2.4 	2.3 	2.3 	2.2 	1.8 	1.6 	1.7 	1.6 	1.5 	1.6 	1.4 	1.7 	1.9 	2.5 	2.3 	1.9 	2.0 	1.9 	2.0 	2.0 	1.8 	1.6 	1.5 	1.5 	1.5 	1.3 	1.3 	1.4 
C_TOT,C083,L	0 	2.3 	2.4 	2.5 	2.6 	2.8 	2.9 	2.9 	3.0 	3.0 	3.2 	3.3 	3.1 	3.0 	2.9 	2.8 	2.6 	2.5 	2.0 	1.6 	2.1 	2.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,T	0 	2.4 	2.3 	2.6 	2.8 	2.8 	2.8 	2.9 	2.9 	2.9 	3.0 	3.1 	3.1 	3.0 	3.0 	2.8 	2.4 	2.3 	2.2 	2.2 	2.0 	2.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,RO	0 	4.0 	4.0 	4.1 	4.1 	3.5 	4.7 	2.2 	1.3 	1.4 	1.4 	1.5 	1.7 	2.4 	2.4 	2.4 	2.4 	2.0 	1.5 	1.3 	0.9 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
